LOAD SYN DATA
>>>Mình tên là Yôl. Còn bạn tên gì?|||Inh măt Yôl. Tơnglơ̆i e măt yưng?<<<
>>>Ngày xưa, có hai vợ chông nghèo sinh được hai người con trai. Vợ chồng họ mất sớm. Hai anh em phải cùng nhau trồng sắn ăn.|||'Năr sơ̆, ơ̆i 'bal 'nu yă 'bok dơnuh đeh đơ̆i 'bal 'nu kon tơhnglo. Mĭ 'bă pre luôch sruôih. 'Bal 'nu nhŏng oh pre phai pơtăm 'bum sa sư̆ arih.<<<
>>>Một hôm, không biết từ đâu đến, có một bầy khỉ vào rẫy phá sắn. Người em giận lắm, tìm cách đuổi bầy khỉ đi để bảo vệ sắn. Anh đi tìm bắt cua ở suối, về giã nát ướp cho thối rồi bôi lên người. Sau đó, người em ra rẫy, nằm dưới một thân cây đổ.|||Ơĭ minh 'măng, bĭ alê̆ đưng như truh, ơĭ minh tơpul đŏk mưt tơ mir phă 'bum. Oh hơ đuk adrin, chă trong sư̆ adrang tơpul đŏk hli sư̆ wĕi 'bum. 'Nhŏng năm chă rôp kơtam rok sơđiêng đak, sưt peh hach, pơ'nhŭ đưng rŏng 'mik suôn akău. Đưng rŏng 'noh, oh hơ năm tơ mir, 'bich ala minh hlak 'long păk.<<<
>>>Hôm sau, bầy khỉ vào rẫy ăn sắn. Chúng trèo lên thân cây đổ, ngửi thấy mùi thối, nhìn xuống thấy một người nằm ở dưới. Lũ khỉ nghĩ là người đó chết đói, chúng liền rủ nhau khiêng về làm đám ma. Khỉ làm đám ma, bầy khỉ mang tất cả của cải, tiền bạc ra.|||'Năr đưng rŏng, tơpul đŏk mưt mir sa 'bum. Kăn hơ hau kơpưng 'long păk, hut kơtơ̆ng 'mơ̆u ôm, ngŏ tơ teh 'boh minh 'nu 'bich hăn teh. Tơpul đŏk atăk bơngai 'noh luôch bơngot. Kăn hơ hnhuk tơ bơ̆l tông sưt sơmah atơ̆u. Adrol sơmah atơ̆u tơpul đŏk chĕp đi đăng tơmam ram jên lêch.<<<
>>>Người em chỉ chờ có vậy vùng dậy la hét, xua đuổi. Đám khỉ chạy hết. Người em lấy tất cả của cải lũ khỉ.|||Oh hơ jơ pă gô lơ̆i đêch plŭk 'yung, krau awah, adrang. Tơpul đŏk kơdơ̆u đi. Oh hơ 'yơ̆k đĭ đăng tơmam ram đe tơpul đŏk sư̆.<<<
>>>Từ đó, hai anh em trở nên giầu có và bầy khỉ cũng không vào phá sắn của họ nữa.|||Đưng 'noh, 'bal 'nu 'nhŏng oh hơ jing bơdrŏng kuan weng kung đưng 'noh, tơpul đŏk bĭ yơĭ mưt phă 'bum pre piêu.<<<
>>>Mùa phát rẫy đã đến, hôm nay ông Ba đi xuống chợ mua thêm một con dao rựa. Đi xem hết chợ một lượt, ông dừng lại chỗ người bán nhiều rựa nhất. Người bán hàng đon đả hỏi ông:|||Jơh truh măng 'năr mưih mir, năr adrơ̆u 'bok 'Ba năm jul chơ̆ ruôt mĭnh hlak dơbưk piêu. Ngŏ đi lơ̆m chơ̆m minh măng, 'bok uĕi kơtă dơnŏ bơngai tĕch dơbuk lư loi. Bơngai tĕch tơmam hưch hanh apinh 'bok:<<<
>>>Có nhiều loại rựa đấy. Bác mua loại rựa nào?|||Ơĭ lư luai dơbưk yơh. Nă ruôt đơbưk luai mă như?<<<
>>>Dao rựa đây. Bác chọn đi!|||Dơbưk 'nơ̆u. Nă rơih bĕ!<<<
>>>Mẹ ơi, hôm nay nghỉ học chúng con sẽ làm gì?|||Ơ mĭ, 'năr adrơ̆u bơdơĭ hok nhơn kon pơm yưng?<<<
>>>Con đi cắt cỏ gianh cùng mẹ. Em My đi chăn trâu.|||Kon năm kăt hla ja adĭng mĭ. Oh Mi năm kiê̆ kơpô.<<<
>>>Mẹ ơi, làm nhà ruộng để làm gì?|||Ơ mĭ, pơm hnam gô rêch sư̆ pơm yưng?<<<
>>>Con chưa thấy nhà ruộng à? Nhà ruộng là một cái nhà nhỏ ở gần ruộng, khi nào lúa chín thì chúng ta sẽ ở đó để canh lúa. Nhà ruộng cũng là nơi cất cày, bừa và gùi.|||Kon đim 'boh hnam gô rêch ah? Hnam gô rêch la hnam ken pơm jê̆ bal lanhư 'ba đum bơ̆n năm uĕi tơ 'noh sư̆ gô rêch. Hnam gô rêch kung la dơnŏ sư̆ 'long kĕi, 'long 'bươ weng dơnol.<<<
>>>Thế làm nhà ruộng cần nhiều gỗ và cỏ gianh à?|||Tơnglơ̆i pơm hnam gô rêch wăä lư 'long weng kơ hla ja yơh?<<<
>>>Ừ, phải có gỗ để làm cột, tre nứa để làm vách, sàn. Không có cỏ gianh thì không lợp được mái.|||Ư̆, phai ơĭ 'long sư̆ pơm jrăng, treng kram sư̆ pơm pơnih, pơm pra. Yơĭ hla ja bĭ đơ̆i atăk dil hnam.<<<
>>>Con chưa thấy nhà ruộng à?|||Kon đim 'boh hnam gô rêch ah?<<<
>>>Hôm nay, bố mẹ cho Yôl đi theo lên rẫy. Em mang theo một chiếc gùi nhỏ. Con chó Vàng cũng đi theo. Có lúc thì theo sau, lúc thì vụt chạy lên trước, có vẻ vui thích lắm.|||'Năr adrơ̆u mĭ 'bă ăn Yôl năm tiê̆ tơ mir. Oh pŭ minh tŏ tuaih ken. Kŏ 'brơ̆u năm tiê̆ diong. Ơĭ dơnŏ kodơ̆u tiĕ đưng rŏng, ơĭ dơnŏ kê̆ kơdơ̆u năm adrol, ngŏ sư 'moih tơpă.<<<
>>>Đến rẫy, bố và mẹ làm cỏ bắp. Yôl và con Vàng đi theo con đường mòn vào rừng. Những đám cỏ mát lạnh dưới chân. Một đàn bướm trắng nhởn nhơ bay. Yôl hái một bông hoa đỏ còn ướt sương. Em chợt nghe thấy tiếng con chim cu hót trong lùm cây trước mặt.|||Truh tơ mir, 'bă weng mĭ pơm 'nhăt hơ'bo. Yôl weng kŏ 'Brơ̆u năm rok minh hlak trong uôh mưt tơ bri. Lư 'nhăt sơhngeu jing juô̆ năm. Minh kơtum yă pơlai kok păl 'lĕp 'lĕp. Yôl hleh minh tŏ pơkau gôh arä hơnhuih đak lơngom. Oh 'nhĕk kơtơ̆ng bơ̆l sem kơtơp tơsi lơ̆m tơnơm 'long anô̆ măt.<<<
>>>Đến trưa, bố mẹ làm cỏ bắp xong. Bố chặt chuối, mẹ và Yôl hái rau. Em chạy đi múc nước suối cho mẹ uống. Bố nhìn Yôl khen: "Giỏi lắm, con trai bố lớn rồi đó". Mẹ cũng cười nhìn em. Rồi mẹ và Yôl xếp những nải chuối vào gùi, có lúc đi theo sau có lúc vụt chạy lên trước.|||Truh 'năr dưng 'bă mĭ pơm 'nhăt hơ'bo keh. 'Bă koh pit mĭ weng Yôl kơsep hla 'nhem. Oh kơdơ̆u suk đak thong kơ mĭ et. 'Bă ngŏ bơne Yôl: "Pơnam tơpă, kon tơhnglo 'bă Joh tih grông". Mĭ kung dĕk ngŏ oh. Aleh 'noh mĭ weng Yôl adon blưk pit tơmưt lơ̆m tuaih.<<<
>>>Em chạy đi múc nước suối cho mẹ uống.|||ơĭ dơnŏ kơdơ̆u tiê̆ đưng rŏng, ơĭ dơnŏ kŏ kơdơ̆u năm adrol.<<<
>>>Có, nhưng mới học cày thôi. Vì trước đây người Ba na chỉ làm rẫy.|||Ơĭ, mă lĕi 'nau hok pơm đêch. Yuô adrol 'noh bơngai Bơhnar pơm mir đêch.<<<
>>>Ồ tùy thôi. Con trâu nào khỏe thì cày được nhiều.|||O, bu alê̆ đêch. Kơpô mă như jăng pơm đơ̆i lư.<<<
>>>Thế ruộng nhà anh cày mấy ngày thì xong?|||Tơnglơ̆i bal hnam 'nhŏng pơm dôm 'năr keh?<<<
>>>Người Ba na ở nhà sàn hay nhà đất?|||Bơngai Bơhnar uĕi hnam san jah uĕi hnam teh?<<<
>>>Trước đây nhà to và dài lắm. Có cái dài hàng trăm mét. Nay thì làm nhỏ thôi. Mỗi cái nhà thường dài bẩy — tám mét, rộng ba bốn mét, cao bốn — năm mét, sàn cách mặt đất một — một mét rưỡi.|||Kơsơ̆ hnam tih să dêh. Ơĭ hnam să đuôĭ loi hriêng met. Ahrĕi ơ̆u pơm ken ken. Minh tŏ hnam ahrĕi ơ̆u tol tơpơh - tơhngam met, wơ̆l să pêng — puôn met, yơl đuôĭ puôn đăm met, tơnơl hnam kơjung đưng teh đơ̆i minh met mình pơnuôt.<<<
>>>Làm bằng gỗ lim hoặc gỗ trắc.|||Pơm sơ̆m 'long dơnăng, 'long krăk.<<<
>>>Thường lát bằng mò o hoặc nứa. Có nhà lát bằng gỗ.|||Pơm sơ̆m kram, ade, hyơl. Đơ̆i ŭnh hnam pơm sơ̆m 'long.<<<
>>>Lần đầu tiên được theo mẹ đi lấy củi, Diêu vui lắm.|||Đơ̆i tiê̆ mĭ năm chă long ŭnh pơtơm ơ̆u, Diêu hưch hanh.<<<
>>>Mẹ mang theo gùi to còn Diêu chọn cái gùi nhỏ nhất, đẹp nhất. Suốt dọc đường đi Diêu được chứng kiến bao nhiêu diều mới lạ: những cây cổ thụ cao vút, gốc to ba bốn người ôm không hết, những dòng suối ngoằn ngoèo chảy suốt ngày đêm không biết bắt nguồn từ đâu.. Diêu hỏi mẹ:|||Mĭ pă tuaih tỉh, Diêu chă tuaih ken loi, liêm loi. Tuôch rok trong năm, Diêu đơ̆i 'boh lư tơdrong 'nau 'nau: lư 'long kơdrưng tih grông đuôĭ, tơm tih 'bal, pêng puôn 'nu kuôi bĭ tăp, trong đak đŏng đĕu đak 'yol ling lang măng 'năr bĭ alê̆ tu hăp đưng như.. Diêu apinh mĭ:<<<
>>>Chỗ lấy củi còn xa nữa không, hở mẹ?|||Dơnŏ 'yŏk 'long ŭnh hăm ară hlŏ mĭ?<<<
>>>Không xa nữa đâu, ở ngay núi cao nhất kia kìa!|||Bĭ ơĭ hlŏ, hăp uĕi jing kông đuôĭ loi to 'noh.<<<
>>>Đến nơi, Diêu thấy nhiều củi quá. Diêu nhanh nhẹn lấy rựa chặt những cành con bỏ vào gùi. Mẹ nhìn Diêu cười:|||Truh dơnŏ, Diêu 'boh 'long ŭnh lư tơpă. Tơ̆m rĕnh rĕnh 'yŏk dơbưk koh sơgiêng 'long ken tuk lơ̆m tuaih. Mĭ ngŏ Diêu dĕk:<<<
>>>Khá lắm! Con lấy củi nhanh nhất nhà đấy.|||Liêm tơpă! Kon 'yŏk 'long ŭnh rĕnh loi 'bơngai nai lơ̆m ŭnh hnam bơ̆n.<<<
>>>Min Địch|||Min Dich<<<
>>>Ngày xửa ngày xưa, ở làng nọ có gia đình Bok Ria rất giàu có. Bok Ria có hai người con gái. Người con gái cả tên là Yă Krua rất xấu xí, tâm địa lại độc ác. Người con gái út tên là Min Địch rất xinh đẹp, hiền lành và tốt bụng. Thấy Min Địch được nhiều người yêu mến, Yă Krua ghen tức và tìm cơ hội hãm hại.|||Sơ̆ kih sơ̆ kaih, uĕi pơlĕi 'noh, ơĭ ŭnh hnam 'Bok Ria bơdrŏng. 'Bok Ria ơĭ 'bal 'nu kon kơdiŏng đêch. Mai kơdră măt Yă Kruô, brư̆ brich, 'bơ̆l đon brư̆ kơnĕ. Kon kơdiŏng uch măt Min Dich liêm adrin, khôn kheŭ weng nưih liêm. 'Boh Min Dich đơ̆i lư bơngai wă Yă Kruô gal đuk weng chă dôm tơdrong sư̆ 'brơh.<<<
>>>Gặp năm đói kém, người chết đây làng, hai chị em Min Địch và Yă Krua cũng vào rừng đào củ mài. Khi trời tối, Min Địch bị lạc một mình trong rừng. Nàng đi mãi, gọi chị khản cả cổ nhưng không có ai trả lời. Nàng ngồi xuống gốc cây và khóc. Bỗng nhiên, Min Địch nghe thấy một giọng nói ấm áp:|||Lơ̆m sơnăm pơngot, bơngai luôch 'bĕnh pơlĕi, pre mai oh Min Dich weng Yă Kruô kung mưt tơ bri sil 'bum bri. Plĕnh klăm Min Dich wêng trong minh 'nu lơ̆m bri. Bia năm đunh krau kơsu hơlŏng mă lĕi yơĭ bu tơ'bơ̆l. Bia uĕi hăn tơm 'long weng nhĭm. Min Dich kơtơ̆ng 'bơ̆l khan tơnŏ tơnang apinh:<<<
>>>Min Địch ơi, sao lại khóc?|||Ơ Min Dich, 'ne yưng nhĭm?<<<
>>>Nàng ngẩng đâu lên thấy một con trăn khổng lô ở trước mặt, hai mắt nó sáng quắc. Thấy Min Địch sợ hãi, trăn nói:|||Bia hnhĕi tơnhơĭ 'boh minh tŏ klăn grông adrin uĕi adrol măt, 'bal gĕl măt hơ rang tơpă. 'Boh Min Dich 'yŭ adrin, kiăn khan:<<<
>>>Tôi không ăn thịt cô đâu. Cô cần gì tôi sẽ giúp.|||Inh bĭ sa asĕch duch. Duch wă yưng inh tơgưm ăn.<<<
>>>Min Địch kể lại đầu đuôi câu chuyện. Con trăn đào một gùi đầy củ mài rồi đưa nàng về nhà. Đến nhà của Min Địch, trăn lột xác biến thành một chàng trai tuấn tú và hỏi cưới Min Địch.|||Min Dich roi đĭ tơdrong. Klăn sil minh dơnol 'bĕnh 'bum bri. Đưng rŏng 'noh, chĕp duch sưt tơ hnam. Truh hnam Min Dich, klăn lŏng akal, jing minh 'nu tơdăm liêm weng apinh srôp Min Dich.<<<
>>>Người chị cả Yă Krua càng ghen tức và đố kị, cũng đi vào rừng để tìm được một người chồng giàu có. Không may, Yă Krua gặp phải một con trăn ác, bị ăn thịt.|||Mai kơdră Yă Kruô gal đuk loi, kung năm mưt tơ bri sư̆ chă đơ̆i minh 'nu tơhnglo bơdrŏng. Ai bĭ mah, Yä Kruô tơjrưm minh tŏ klăn brư̆ kơnĕ. Klăn 'noh sa asĕch hơ.<<<
>>>Con trâu nhà Yôl|||Kơpô hnam Yôl<<<
>>>Nhà Yôl có một con trâu. Buổi sáng, Yôl thường thả trâu ở bãi có gần hồ, rồi đi lấy củi. Đến chiều, khi trâu đã no, Yôl chất hai bó củi to sụ lên lưng trâu rồi về nhà.|||Hnam Yôl ơĭ minh tŏ kơpô. Trong bơgê, Yôl tơ'nglaih kơpô lơ̆m tơmăn 'nhăt jê̆ 'bău, đưng rŏng 'noh, năm 'yŏk 'long ŭnh. Truh kơsơ̆, kơpô jơh phĭ, Yôl sư̆ 'bal tŏ 'long ŭnh grông kơpưng kơdŭ kơpô weng sưt tơ hnam.<<<
>>>Yôl rất tự hào về trâu nhà mình. Nó rất to, có cặp sừng dài, đôi chân chắc khỏe và bộ lông dài mượt. Trâu nhà Yôl thường đánh thắng trâu nhà khác. Vì vậy, Yôl chăm sóc con trâu rất cẩn thận. Em thường chọn những vạt cỏ non, những vũng nước trong nhất cho trâu ăn.|||Yôl hưch hanh yuô kơpô hnam hơ. Kơpô grông tơpă, ơĭ 'bal hlak ake đuôĭ, puôn hlak tơgong jăng, bek weng sơ̆k đuôĭ. Kơpô hnam YôlI dach tuh sa kơpô đe nai. Yuô lơ'noh, Yôl tơme rong kơpô kheu kheu. Oh rơih tơmăn 'nhăt 'lơ̆p đêch, sơhlung đak hlăng ăn kơpô sa et.<<<
>>>Có lần, Yôl hốt hoảng chạy về nhà hỏi mẹ:|||Ơĭ minh 'măng, Yôl kơdrăt kodu sưt tơ hnam apinh mĭ:<<<
>>>Mẹ ơi, vì sao trâu nhà mình gẫy hết răng ở hàm trên?|||Ơ mĭ, yuô yưng kơpô hnam bơ̆n dơgơ̆ đĭ sơnĕnh uĕi gah 'nhưĭ?<<<
>>>Ở làng Kon Đruch này, bác Nam là người chăn nuôi giỏi nhất. Cách đây mười năm, cũng như nhiều gia đình Ba na khác, nhà bác Nam không phải là một gia đình khá giả. Mặc dù quanh năm làm lụng vất vả nhưng cũng chỉ đủ ăn. Không bằng lòng với cuộc sống nghèo đói, bác Nam đã mạnh dạn vay tiền của ngân hàng để phát triển chăn nuôi. Ban đầu bác chỉ mua được một con trâu, hai con lợn giống. Nhờ biết cách chăm sóc nên trâu, lợn nhà bác Nam lớn nhanh lắm. Chỉ một năm sau, bác đã có thêm một con nghé và hơn chục con lợn con. Rồi bác mua thêm dê, bò, gà. Đàn gia súc, gia cầm của nhà bác vì vậy ngày một nhiều thêm. Nhà bác Nam đã trở thành một trại chăn nuôi lớn. Bác đã xây được nhà, mua được ti vi, xe máy.|||Uĕi pơlĕi Kon Druch 'nơ̆u, nă Nam bơngai rong agĕi loi. Đưng ahrĕi ơ̆u minh jĭt sơnăm, dang dang lư ŭnh hnam bơhnar nai, hnam nă Nam sơ'bŏ ŭnh hnam bơdrŏng loi kơ đe. 'Boh ơĭ pơm plăt sơnăm giêh anat hrap tơnat truh tuôch sơnăm kung lơ̆p mah sa. Bĭ hưch hanh jal arih pơngot dơnuh, nă Nam pơuh nưih bơ̆i 'yŏk jên ngơ̆n hang sư̆ pơjing rong. Pơtơm nă ruôt đơ̆i minh tŏ kơpô, 'bal tŏ nhŭng adrêch. Gơnơm goh rong kơna kơpô, nhŭng ŭnh hnam nă Nam tih rĕnh tơpă. 'Lơ̆p minh sơnăm nă đơ̆i piêu minh tŏ kon kơpô weng loi minh jĭt tŏ nhŭng kon. Đưng ĕi nă ară ruôt piêu bơbê, lơmo, 'yĕr. Tơpul nhŭng, 'yĕr, bơbê, kơpô dơnŏ hnam nă yuô lơ'noh kơna kang đunh kang lư loi piêu. Hnam nă Nam jing atak hnam rong tih. Nă Jơh pơm sơ̆i hnam, ruôt ti bi, se mĕi.<<<
>>>Tối nay ở làng Kon Đruch có chiếu bóng. Bọn trẻ con mừng lắm. Đứa nào đứa nấy mắt sáng lên. Gần bảy giờ tối, trong làng nhộn nhịp người đi. Những tiếng gọi nhau ơi ới. Đèn đuốc ở các làng lân cận loang loáng. Những tốp thanh niên vừa đi vừa nói cười vui vẻ. Vui nhất là bọn trê con. Có đứa đến từ chập tối, lấy chổi quét sạch chỗ trước. Có đứa đem cả chiếu xí chỗ. Bọn chúng tôi lớn hơn thì chơi đuổi bắt nhau quanh bãi.|||Kơmăng adrơ̆u, pơlĕi Kon Druch ơĭ chiêŭ phim. Đe hơ'yoh pui adrin. Đĭ đăng kăn hơ măt bu kung rang. Jê̆ truh tơpơh jơ kơmăng, lơ̆m polĕi ring ring bơngai năm. Kăn hơ krau tơ bơ̆l chơnglôk chơnglak. Ŭnh apoih đe polĕi jê̆ jê̆ piêng glip. Đe tơdăm bươ năm bươ đam tơ bơ̆l dĕk hưch hanh. Pui pe loi la đe hơ'yoh. Ơĭ 'nu truh đưng jê̆ kơsơ̆, chă dơnŏ uĕi chơpuih adrol. Ơĭ 'nu chĕp chiêu. Nhơn yä grông loi nhơn sơhmanh tiê̆ rôp tơ bơ̆l tơwang tơmăn.<<<
>>>Tám giờ bắt đầu chiếu. Tất cả mọi người đều im lặng.|||Tơhngam jơ 'nau chiêu. Đĭ đăng kon pơlĕi uĕi sreh.<<<
>>>Gần đây, Yôl nghe bố mẹ nói nhiều đến cúm gà. Bố mẹ nhốt đàn gà nhà Yôl ở một khoảnh vườn gần ao. Một ngày bố cho gà ăn hai lần. Bố dặn Yôl:|||Jê̆ hơ ơ̆u, Yôl kơtơ̆ng mĭ 'bă khan lư truh tơdrong 'yĕr kum. Mĭ 'bă gron 'yĕr lơ̆m gơdron jê̆ 'bău. Minh 'năr 'bă ăn 'yĕr sa 'bal 'măng. 'Bă pơkă Yôl:<<<
>>>Con không được chạm vào gà và phân gà! Khi cho gà ăn, con phải đeo khẩu trang, găng tay. Bệnh cúm gà rất nguy hiểm rất dễ lây.|||Kon nĕ pă beh 'yĕr weng kơ ich hơ yơh! Ăn 'yĕr sa, kon phai hlut pit muh, tơ̆t ti. Jĭ kum 'yĕr gơlaĭ weng 'bônh apoh.<<<
>>>Gà sống thì ăn được. Nếu gà chết thì phải đốt và chôn xuống đất. Bác sĩ ở trạm xá cũng nói: để giữ gìn sức khỏe, mọi người không nên uống nước lã, không nên ăn thức ăn thiu. Ngủ phải mắc màn. Vùng này nhiều muỗi gây bệnh sốt rét. Nếu bị ốm thì phải đến trạm xá khám để chữa bệnh ngay.|||'Yĕr arih sa khĭ. Tơ̆ng 'yĕr luôch phai soh weng 'bŭ. 'Bak si uĕi tram sa kung khan: sư̆ wĕi grăng, rim bơngai nĕ pă et đak đêch, nĕ pă sa đô sa khung. Năm tep phai tơmăk mung. Apung 'nơ̆u ơĭ lư sơhmĕch 'bônh apoh jĭ lơngoh. Tơ̆ng jĭ phai năm tơ tram sa sư̆ hming.<<<
>>>Yôl vâng lời và làm theo lời bố dặn.|||Yôl lui 'bơ̆l weng pơm trơ̆ 'bơ̆l bă pơkă.<<<
>>>gần đây|||jê̆ hơ ơ̆u<<<
>>>Chiều nay đi học về, Yôl cất tiếng gọi từ ngoài sân nhưng không thấy mẹ thưa. Yôl bỗng thấy lo. Nhà cửa vắng lặng. Không biết mẹ đi đâu. Mọi hôm, khi Yôl đi học về là mẹ đã nấu xong cơm.|||Kơsơ̆ adrơ̆u năm hok sưt, Yôl krau mĭ đưng 'măng cham mă lĕi bĭ kơtơ̆ng mĭ tơ̆l. Yôl chro adrin. Hnam 'măng jokot. Bĭ alê̆ mĭ năm tơyơ. Rim 'năr, Yôl sưt đưng hok la mĭ jơh ơ̆p hơleh ngoh.<<<
>>>Yôl vào nhà, thấy mẹ đang nằm trên giường. Yôl hỏi:|||Yôl mưt tơ hnam, jơh 'boh mĭ 'bich kơpưng jương. Yôl apinh:<<<
>>>Có. Chắc là do ăn thức ăn thiu. Mẹ đã uống thuốc nhưng không khỏi.|||Ơĭ. Yuô inh sa đô sa khung. Mĭ joh et bơgang mă lĕi đim glarh.<<<
>>>Tối nay bố không về. Nếu sáng mai không khỏi thì mẹ sẽ đi trạm xá.|||Kơmăng adrơ̆u 'bă yơĭ sưt. Tơ̆ng bơgê dơning mĭ bĭ glaih jĭ, dĭ ơ̆i kơ-inh mĭ 'nau năm tơ tram sa.<<<
>>>Không. Mẹ không muốn ăn. Con đi mua cho mẹ thuốc Oresol nhé!|||Yơĭ. Mĭ bĭ wă sa. Kon năm ruôt ăn kơ mĭ bơgang oresol yơh<<<
>>>Yôl vội đi mua thuốc.|||Yôl rĕnh rĕnh năm ruôt bơgang.<<<
>>>nấu xong|||ơ̆p hơleh<<<
>>>Bố Điêu bị ốm|||'Bă đe Dieu jĭ<<<
>>>Bố Điêu bị ốm nặng. Sáng nay, Yôl cùng bố sang thăm. Yôl thấy bố Điêu đang nằm trên giường, mắt nhắm nghiền, khuôn mặt gầy xọp đi nhiều chỉ sau vài ngày.|||'Bă đe Diêu jĭ adrin. Bơgê adrơ̆u, Yôl adrĭng 'bă năm tơmang. Yôl 'boh 'bă đe Diêu atung 'bich kơpưng jương, măt kơ'nhĭp, adrơ măt akĕ loi đưng rŏng minh 'bal 'năt jĭ.<<<
>>>Đợi cho bố Điêu thức, bố Yôl hỏi:|||Gô 'bă đe Diêu 'yung, 'bă đe Yôl apinh:<<<
>>>Rồi. Bác sĩ bảo xương không bị gãy. Chỉ bị bong gân thôi.|||Jơh. 'Bak si khan kơting khĭ dơgơ̆. Yuô hơ eh đêch.<<<
>>>Mua rồi. Hôm qua cháu Điêu phải xuống Vĩnh Thạnh để mua.|||Ruôt bơih. 'Năr abri mon Diêu phai jul Vinh Thanh sư̆ ruôt bơgang.<<<
>>>Anh cứ nghỉ ở nhà cho khỏe. Ruộng để tôi cày giúp cho. Nếu có gì cần giúp, anh bảo cháu sang gọi tôi nhé!|||'Nhŏng kư bodơĭ uĕi hăn hnam ăn breh grăng. Bal sư̆ ăn kơ inh pơm tơgŭm ăn. Tơ̆ng ơĭ tơdrong yưng ploh tơgŭm, 'nhŏng krau mon năm krau kơ inh yơh!<<<
>>>bố của Yôl|||'bă đe Yôl<<<
>>>Ngày xửa ngày xưa, ở một làng nọ, có một chàng trai trẻ mô côi từ nhỏ, nhà rất nghèo. Anh thường đi trông rẫy thuê cho những nhà giàu ở trong vùng. Một lần, anh đi trông rẫy cho một địa chủ nọ ở tận rừng sâu. Gần tối, đang ngồi ở trong chòi, anh bỗng nghe thấy voi rống ầm âm cùng với tiếng cây đổ gãy răng rắc ở rất gần. Anh vác dao chạy tới thì thấy một con trăn khổng lồ đang cuốn chặt một con voi lớn. Voi dùng vòi bẻ cây đánh trăn nhưng có vẻ như vẫn bị yếu thế hơn. Anh liền xông vào dùng dao chém chết trăn. Voi quì xuống nói với chàng trai:|||Sơ̆ kih sơ̆ kach, uĕi minh pơlĕi 'noh ơĭ minh 'nu tơdăm 'lơ̆p hiong mĭ 'bă đưng ken, hnam hơ dơnuh tơpă. Hơ hanh năm ngŏ mir ăn kơ lu hnam bơdrơ̆ng kuan uĕi lờm apung. Minh 'măng, hơ năm ngơ̆ mir ăn minh ŭnh hnam bơdrŏng uĕi lơ̆m bri hlŏ. Jê̆ kơmăng, atung uĕi lơ̆m gưp, hơ kơtơ̆ng 'bơ̆l ruôih tơsi kueng kueng weng 'long păk ring khing rang khang jê̆ hơ. Hơ bĕng đau kơdơ̆u truh tơ ơ̆i 'boh minh hlak klăn tung tih atung wăl ruôih tih. Ruôih 'yŏk trom gơ̆ 'long tơwing klăn mă lĕi hơ kung bĭ man. Hơ đuôt đau, tơpĕnh koh klăn. Ruôih chơkul kơtăng khan:<<<
>>>Anh đã cứu tôi. Tôi không có gì để đền đáp. Anh hãy lấy đôi ngà của tôi! Đây là thứ quí giá nhất mà tôi có.|||'Nhŏng jơh dŏng inh. Inh yơĭ tơdrong yưng ăn kơ 'nhŏng. 'Nhŏng 'yŏk 'bal hlak bơla inh 'nơ̆u yơh! 'Nơ̆u la tơmam ram lưng loi mă inh ơĭ.<<<
>>>Chàng trai vui vẻ nhận lấy. Voi lại nói tiếp:|||Hơ pui pe 'yŏk. Ruôih khan piêu:<<<
>>>Khi đi ngủ, anh nhớ lấy một ngà gối đầu, một ngà gác chân. Rồi anh sẽ có những gì anh muốn.|||Tơ̆ng năm tep, nhŏng 'blŏk 'yŏk minh hlak bơla sơn kơ̆l, minh hlak sơn jưng. Đưng rŏng 'noh, 'nhŏng wă, yưng kung đơ̆i.<<<
>>>Chàng trai cầm đôi ngà voi đi thẳng về nhà. Sáng hôm sau, anh lại vào rừng trông rẫy. Chiều tối về nhà, anh rất ngạc nhiên khi thấy nhà cửa gọn gàng, sạch sẽ. Mấy ngày sau anh đều thấy như vậy. Anh nghĩ có người tốt bụng nào đó giúp mình. Anh quyết định phải tìm ra người đó.|||Hơ chĕp 'bal hlak bơla ruôih năm sưt tơ hnam. Bơgê dơning hơ năm mưt tơ bri sư̆ ngơ̆ mir piêu. Kơsơ̆ yư̆m yư̆m hơ sưt tơ hnam jơh 'boh lơ̆m hnam wôi iêl weng ngoh 'nhem nham. Dôm 'năr đưng rŏng kung lĭ ơ̆i. Hơ chro ơĭ bơngai klak liêm pơm ăn hơ. Hơ phai chă pơlêch bơngai pơm todrong 'noh.<<<
>>>Một hôm, anh giả vờ vác dao đi rẫy sớm. Đi được một đoạn, anh lén quay lại nhà. Từ bên ngoài, anh nghe rõ tiếng hai cô gái trẻ nói cười với nhau rất vui vẻ. Anh bước vào thì thấy đó là hai cô gái vô cùng xinh đẹp. Anh nói:|||Minh 'măng, hơ plach năm tơ mir. Đưng rŏng 'noh, hơ năm bơdô̆ hăn kơdŭ hnam. Đưng gah, hơ kotơ̆ng 'bơ̆l 'bal 'nu adruh pơđam 'bơ̆l hưch hanh. Hơ mưt lơ̆m hnam 'boh 'bal 'nu adruh liêm loi kơ yang rang loi kơ 'năr. Hơ khan:<<<
>>>Nếu hai nàng không chê tôi nghèo thì hãy cùng ở đây kết duyên vợ chồng?|||Tơ̆ng bih bia khĭ chê inh dơnuh bih 'yŏk inh pơm tơhnglo hăm khĭ?<<<
